"","lights","Press_mm_hg","RH_1","RH_2","RH_3","RH_4","RH_5","RH_6","RH_7","RH_8","RH_9","RH_out","T_out","T1","T2","T6","T7","T8","hour","time_of_day","day_of_year","logAppliances","logVisibility","logWindspeed","logTdewpoint","logT9","logT3","logT4","logT5"
"14801",0,756.8667,38.29,35.46667,35.59,34.79,43.82667,8.193333,29,38.44286,39.5,63.66667,8.4,22.35667,22.39,10.69667,21.2,23.39,11,3,114,1.748527,17.78596,2.180458,5.540284,1.483056,1.121181,6.474451,0.8419134
"14802",0,756.9333,37.93,35.4,35.72333,34.79,43.76,7.533333,28.934,38.378,39.29667,62.83333,8.45,22.39,22.39,11.22333,21.236,23.456,11,3,114,1.748527,17.78596,2.127984,5.465954,1.483056,1.121765,6.474451,0.8419134
"14803",0,757,37.86333,35.29,36.13333,34.7,43.6175,9.626667,28.93714,38.26429,38.96333,62,8.5,22.39,22.35667,10.96333,21.29,23.5,12,4,114,1.754484,17.78596,2.074317,5.391403,1.483056,1.122993,6.474451,0.8419134
"14804",0,757,37.79,35.29,36.675,34.7,43.59,10.16667,28.77,38.09,38.82667,61.66667,8.5,22.39,22.29,10.69,21.25625,23.5,12,4,114,1.759391,17.78596,2.074317,5.338014,1.483056,1.123861,6.474451,0.8419134
"14805",0,757,37.79,35.2,36.9,34.7,43.46667,7.896667,28.7,37.99857,38.96667,61.33333,8.5,22.39,22.23,10.72667,21.29,23.55714,12,4,114,1.734119,17.78596,2.074317,5.284509,1.483056,1.124562,6.474451,0.8419134
"14806",0,757,39.1,35.46,36.9,34.7,43.4,6.23,28.62857,37.86,39,61,8.5,22.42667,22.29,10.86,21.29,23.6,12,4,114,1.67583,17.78596,2.074317,5.230886,1.483056,1.125106,6.474451,0.8420016
"14807",0,757,38.82667,35.79,36.69333,34.7,43.5,5.6,28.6,37.7,38.66667,60.66667,8.5,22.5,22.29,11,21.33,23.6,12,4,114,1.684626,17.78596,2.074317,5.177144,1.483056,1.125282,6.474451,0.8419134
"14808",0,757,39.09333,35.79,36.33333,34.83333,43.5,4.963333,28.54286,37.59,38.65667,60.33333,8.5,22.5,22.29,11.19,21.39,23.6,12,4,114,1.67583,17.78596,2.074317,5.123281,1.483056,1.124928,6.474451,0.8419134
"14809",0,757,38.5,35.56,36.12667,35,43.5,3.696667,28.558,37.57714,38.59667,60,8.5,22.5,22.2,11.13,21.39,23.68571,13,4,114,1.67583,17.78596,2.074317,5.069295,1.483056,1.124553,6.474451,0.8419134
"14810",0,757,37.93,35.375,35.86333,34.93333,43.43333,3.982857,28.79,37.418,38.33333,59,8.65,22.53333,22.175,11.05714,21.39,23.7,13,4,114,1.684626,17.78596,2.019389,4.993506,1.483056,1.124363,6.474451,0.8419134
"14811",0,757,37.59667,35.06667,35.79,34.76,43.29,6.616,28.92667,37.29,38.06667,58,8.8,22.53333,22.03333,10.58,21.39,23.7,13,4,114,1.684626,17.78596,1.963123,4.91747,1.483056,1.124019,6.474451,0.8419134
"14812",10,757,37.36333,35,35.66333,34.62667,43.23,7.582857,29.13333,37.29,37.645,57,8.95,22.5,21.89,10.32571,21.46333,23.7,13,4,114,1.684626,17.78596,1.90544,4.841181,1.482642,1.123936,6.474451,0.8419134
"14813",0,757,37.1175,34.93333,35.53,34.46667,43.02667,6.574,29.16333,37.21286,37.45667,56,9.1,22.5,21.89,10.77,21.42667,23.75143,13,4,114,1.704455,17.78596,1.846247,4.764635,1.483056,1.123753,6.474451,0.8419134
"14814",0,757,37.19333,34.82667,35.46667,34.32667,42.82667,5.08,29.29,37.178,37.93,55,9.25,22.56667,21.89,10.85571,21.5,23.79,13,4,114,1.745029,17.78596,1.785446,4.687826,1.483056,1.123569,6.485543,0.8419134
"14815",0,757,38.06,35.43333,35.19333,34.26,42.59,3.614,29.32333,37.06429,38.23,54,9.4,22.7,21.96333,11.176,21.63333,23.79,14,5,114,1.692159,17.78596,1.722925,4.61075,1.483056,1.12318,6.479999,0.8420455
"14816",0,757,38.33333,36.36333,34.86333,34.2,42.59,1.597143,29.32333,37,38.43,52.83333,9.6,22.76,21.89,11.32571,21.7,23.89,14,5,114,1.692159,17.78596,1.846247,4.544468,1.483056,1.122796,6.491082,0.8420455
"14817",0,757,38.66333,36.15667,34.79,34.06,42.7,2.19,29.16667,36.98571,38.53,51.66667,9.8,22.79,21.89,11.07,21.7,23.89,14,5,114,1.692159,17.78596,1.963123,4.477981,1.483056,1.122626,6.491082,0.8420455
"14818",0,757,38.59,36.09,34.62667,33.975,42.7,4.198571,29.29333,36.878,38.59,50.5,10,22.79,21.89,10.68429,21.76,23.89,14,5,114,1.692159,17.78596,2.074317,4.411287,1.483056,1.122255,6.491082,0.8420455
"14819",10,757,38.5,36.09,34.76,33.82667,42.7,5.36,29.7,36.79,38.5,49.33333,10.2,22.82333,21.89,10.758,21.79,23.92143,14,5,114,1.692159,17.78596,2.180458,4.344381,1.483056,1.122064,6.491082,0.8420455
"14820",0,757,38.36,35.86333,34.76,33.76,42.62667,3.224286,29.56667,36.754,38.56,48.16667,10.4,22.82333,21.79,11.02286,21.79,23.934,14,5,114,1.692159,17.78596,2.28207,4.27726,1.482504,1.121862,6.474451,0.8420455
"14821",0,757,38.06,35.79,34.7,33.7,42.56,2.5,29.5,36.62429,38.59,47,10.6,22.82333,21.79,10.756,21.89,23.96857,15,5,114,1.692159,17.78596,2.379598,4.20992,1.482504,1.121649,6.474451,0.8420455
"14822",0,757.05,37.86,35.66333,34.62667,33.66333,42.5,1.814286,29.63333,36.45,38.53,48,10.33333,22.89,21.79,10.62429,21.82333,24,15,5,114,1.692159,17.78596,2.379598,4.20992,1.483056,1.121552,6.474451,0.8420455
"14823",0,757.1,37.52667,35.46333,34.56667,33.52571,42.745,1.033333,29.714,36.4,38.33333,49,10.06667,22.89,21.73,10.42667,21.89,24,15,5,114,1.665379,17.78596,2.379598,4.20992,1.48278,1.121357,6.474451,0.8420455
"14824",0,757.15,37.13333,35.29,34.45,33.5,42.66333,1,29.456,36.52667,38.13333,50,9.8,22.89,21.7,10.52667,21.934,24,15,5,114,1.67583,17.78596,2.379598,4.20992,1.48278,1.121225,6.474451,0.8420455
"14825",0,757.2,36.83333,35.23,34.32667,33.39857,42.53,1,29.13125,36.26667,38.32667,51,9.533333,23,21.7,10.8,22.0625,24,15,5,114,1.665379,17.78596,2.379598,4.20992,1.483056,1.121093,6.481584,0.8420455
"14826",0,757.25,36.62667,34.93,34.4,33.272,42.26,1,28.52286,35.79667,38.32667,52,9.266667,23,21.7,10.89,22.15714,24,15,5,114,1.665379,17.78596,2.379598,4.20992,1.483056,1.121093,6.477781,0.8420455
"14827",10,757.3,36.36333,34.65667,34.36333,33.2,42.12667,1,28.078,35.39,38.29,53,9,23,21.7,10.96333,22.2,24,16,5,114,1.652689,17.78596,2.379598,4.20992,1.483056,1.120796,6.491082,0.8420455
"14828",0,757.3,36.23,34.5,34.15667,33.09,41.86333,1,27.69714,35.02667,38.36333,52.66667,8.966667,23.06667,21.66667,10.695,22.2,23.89,16,5,114,1.665379,17.78596,2.473419,4.142356,1.483056,1.120796,6.491082,0.8420455
"14829",0,757.3,35.96667,34.5,33.9,33.07714,41.73,1,27.39,34.76667,38.5,52.33333,8.933333,23,21.53333,9.963333,22.2,23.89,16,5,114,1.665379,17.78596,2.563858,4.074564,1.48278,1.120498,6.491082,0.8420455
"14830",0,757.3,35.76667,34.3,33.9,33,41.43,1,27.23857,34.46667,38.43333,52,8.9,23,21.5,9.83,22.2,23.89,16,5,114,1.652689,17.78596,2.651199,4.006539,1.482226,1.120498,6.487759,0.8420455
"14831",0,757.3,35.66333,34.2,33.72333,32.92857,41.23,1,27.058,34.32667,38.4,51.66667,8.866667,23,21.46333,9.5,22.18,23.89,16,5,114,1.636843,17.78596,2.735686,3.938278,1.483056,1.120167,6.474451,0.8420455
"14832",0,757.3,35.53,34.06667,33.59,32.9,41.13333,1,26.79286,34.02667,38.4,51.33333,8.833333,23,21.39,9.36,22.17143,23.89,16,5,114,1.636843,17.78596,2.817539,3.869775,1.482504,1.120167,6.474451,0.8421909
"14833",0,757.3,35.4,33.93,33.43,32.83714,40.93333,1,26.5,33.76667,38.32667,51,8.8,23,21.29,9.39,22.2,23.89,17,5,114,1.636843,17.78596,2.896946,3.801025,1.483056,1.120066,6.474451,0.8421909
"14834",0,757.35,35.16333,33.65667,33.29,32.772,40.66333,1,26.29714,33.43,38.36333,50.66667,8.666667,23,21.29,9.39,22.17143,23.79,17,5,114,1.665379,17.78596,2.857537,3.63962,1.482504,1.11968,6.474451,0.8422438
"14835",0,757.4,35.03,33.5,33.29,32.7,40.46333,1,26.12,33.23,38.29,50.33333,8.533333,23,21.29,9.39,22.2,23.79,17,5,114,1.665379,17.78596,2.817539,3.476773,1.482504,1.119589,6.474451,0.842349
"14836",10,757.45,34.96667,33.5,33.23,32.59,40.26,1,25.96857,33.06,38.29,50,8.4,23,21.29,9.33,22.2,23.79,17,5,114,1.665379,17.78596,2.776929,3.312407,1.483056,1.119589,6.474451,0.8424913
"14837",0,757.5,34.76667,33.4,33.16333,32.53857,40.06667,1,25.79,32.93333,38.29,49.66667,8.266667,23,21.2,9.233333,22.2,23.79,17,5,114,1.652689,17.78596,2.735686,3.146438,1.483056,1.119589,6.474451,0.8425853
"14838",0,757.55,34.63333,33.4,32.96333,32.48,39.86333,1,25.59857,32.66333,38.2,49.33333,8.133333,23,21.2,9.033333,22.11429,23.79,17,5,114,1.665379,17.78596,2.693785,2.978771,1.482504,1.119384,6.474451,0.8426321
"14839",0,757.6,34.43333,33.29,32.9,32.4,39.73,1,25.414,32.53,38.2,49,8,23,21.1,8.89,22.1,23.79,18,0,114,1.665379,17.78596,2.651199,2.809303,1.483056,1.119281,6.474451,0.8427158
"14840",0,757.6333,34.2,33.15667,32.82667,32.356,39.46667,1,25.26429,32.26,37.76333,48.66667,8.083333,23,21.03333,8.696667,22.1,23.79,18,0,114,1.728552,17.78596,2.735686,2.797126,1.482504,1.119281,6.474451,0.8426321
"14841",0,757.6667,34.06667,33.09,32.82667,32.23857,39.32667,1,25.2,32.12667,37.09667,48.33333,8.166667,22.92667,20.96333,8.3,22.1,23.73,18,0,114,1.776328,17.78596,2.817539,2.78494,1.482504,1.119281,6.474451,0.8426321
"14842",0,757.7,36.03,33.55667,32.76667,32.12667,39.26,1.333333,25.14286,32.26667,36.6,48,8.25,23,20.96333,8.226667,22.08571,23.7,18,0,114,1.770129,17.78596,2.896946,2.772743,1.483056,1.119281,6.474451,0.8426321
"14843",10,757.7333,38.89667,36.39333,32.82667,32.22714,39.2225,2.196667,25.12,32.5925,36.19333,47.66667,8.333333,23,21,8.16,22,23.7675,18,0,114,1.731443,17.78596,2.97408,2.760537,1.482504,1.119281,6.469215,0.8426321
"14844",0,757.7667,40.16667,39.19333,32.9975,32.5,39.49,2.996667,25.2,32.73,35.66,47.33333,8.416667,23.03333,21,8.1,22,23.79,18,0,114,1.698703,17.78596,3.049093,2.74832,1.482226,1.119281,6.474451,0.8426321
"14845",0,757.8,39.16667,40.19333,33.16333,32.5,39.89,1,25.16,32.93333,35.19333,47,8.5,23.1,21,8,21.956,23.79,19,0,114,1.698703,17.78596,3.122121,2.736094,1.482226,1.119281,6.474451,0.8426321
"14846",0,757.8667,39.69333,39.8,33.4,32.47143,40.16333,1.4,25.1,33.06,34.76667,49.5,8.133333,23.1,20.92667,8,21.89,23.79,19,0,114,1.70956,17.78596,3.011843,2.954675,1.48278,1.119281,6.461354,0.8426321
"14847",0,757.9333,39.43333,39.16,33.52667,32.5,66.16667,3.733333,25.16,33.29,34.56,52,7.766667,23.1,20.89,7.866667,21.89,23.85667,19,0,114,1.692159,17.78596,2.896946,3.17025,1.482226,1.119281,6.463451,0.8432662
"14848",0,758,38.96,38.63333,33.79,32.56429,67.1,5.73,25.2,33.43,34.36333,54.5,7.4,23.1,20.82333,7.396667,21.89,23.85667,19,0,114,1.692159,17.78596,2.776929,3.383041,1.482226,1.119486,6.456108,0.843355
"14849",0,758.0667,38.5,38.395,33.79,32.5,70.43333,6.93,25.374,33.62667,34.23,57,7.033333,23.03333,20.745,6.93,21.83,23.89,19,0,114,1.698703,17.78596,2.651199,3.593243,1.482226,1.119281,6.456108,0.8434477
"14850",10,758.1333,38.02667,38.36333,33.9,32.41429,72.62667,8.833333,25.55714,33.76,33.918,59.5,6.666667,23,20.7,6.396667,21.80429,23.89,19,0,114,1.684626,17.78596,2.519042,3.801025,1.482226,1.119589,6.456108,0.8437089
"14851",0,758.2,37.76667,38.09667,33.9,32.334,69.39333,10.09333,25.63333,33.93333,33.73,62,6.3,23,20.63333,5.996667,21.76,23.89,20,0,114,1.698703,17.78596,2.379598,4.006539,1.481608,1.119589,6.449425,0.8435222
"14852",0,758.25,37.43,37.86333,33.86333,32.22571,66.06,9.793333,25.7,34,33.59,63,6.083333,23,20.56667,5.763333,21.7,23.96333,20,0,114,1.698703,17.78596,2.28207,4.006539,1.481298,1.119486,6.456108,0.843355
"14853",0,758.3,37.1725,37.73,33.73,32.09,61.86,10.4,25.7,34,33.53,64,5.866667,23,20.5,5.563333,21.7,24,20,0,114,1.698703,17.78596,2.180458,4.006539,1.481298,1.119281,6.439387,0.8431812
"14854",0,758.35,36.93333,37.66333,33.73,32.05143,59.4,11.59333,25.79,34,33.4,65,5.65,22.92667,20.46333,5.33,21.7,24,20,0,114,1.692159,17.78596,2.074317,4.006539,1.481298,1.119281,6.439387,0.8431812
"14855",0,758.4,36.76,37.59,33.73,32.014,57.22667,12.26,25.71286,34.09,33.32667,66,5.433333,22.89,20.39,5.123333,21.61429,24.1,20,0,114,1.692159,17.78596,1.963123,4.006539,1.481298,1.119281,6.436373,0.8429961
"14856",0,758.45,36.62667,37.59,33.7,31.89,55.96667,13.29667,25.796,34.09,33.2,67,5.216667,22.89,20.29,4.933333,21.6,24.1,20,0,114,1.692159,17.78596,1.846247,4.006539,1.481298,1.119281,6.435081,0.8428957
"14857",0,758.5,36.53,37.66333,33.7,32,54.59333,14.02333,26.1,34.3,33,68,5,22.89,20.29,4.8,21.6,24.1,21,0,114,1.684626,17.78596,1.722925,4.006539,1.481298,1.119281,6.43034,0.8428957
"14858",0,758.6,36.46333,37.59,33.7,31.89143,54.06667,15.02667,26.434,34.63333,33.15667,68.33333,4.9,22.82333,20.2,4.626667,21.6,24.16667,21,0,114,1.692159,17.78596,1.722925,3.983812,1.480675,1.119281,6.430771,0.8428957
"14859",10,758.7,36.29,37.72333,33.76,31.79,53.83333,15.69333,26.69429,34.93333,33.36333,68.66667,4.8,22.79,20.2,4.366667,21.6,24.2,21,0,114,1.636843,17.78596,1.722925,3.961059,1.480675,1.119281,6.424302,0.8427575
"14860",0,758.8,36.29,37.89,33.93333,31.79,53.62667,18,26.93,35.13333,33.53,69,4.7,22.79,20.1,3.93,21.6,24.2,21,0,114,1.652689,17.78596,1.722925,3.938278,1.480987,1.119384,6.424302,0.8427575
"14861",0,758.9,36.43333,38.16333,34,31.79,53.36333,20.66667,27.46857,35.46333,33.72333,69.33333,4.6,22.76,20.1,3.656667,21.6,24.23,21,0,114,1.636843,17.78596,1.722925,3.915471,1.480362,1.119384,6.424302,0.8427575
"14862",0,759,36.63333,38.09,34.03,31.79,52.9975,23.745,27.934,35.66333,34.06667,69.66667,4.5,22.7,19.96333,3.45,21.6,24.29,21,0,114,1.652689,17.78596,1.722925,3.892637,1.480675,1.119281,6.424302,0.8426635
"14863",10,759.1,36.6,38.09,34.09,31.81,52.62667,25.16667,28.26714,35.845,34.4,70,4.4,22.66667,19.89,3.26,21.65714,24.29,22,1,114,1.67583,17.78596,1.722925,3.869775,1.481298,1.119281,6.417585,0.8426321
"14864",0,759.1,36.32667,38.06,34.245,31.81857,52.33333,25.56,28.5,36.06667,34.73,71.5,4.116667,22.6,19.85667,3.066667,21.68,24.29,22,1,114,1.636843,17.78596,1.592216,3.869775,1.480675,1.119281,6.419505,0.8426321
"14865",0,759.1,36.29,38,34.4,31.89,52.06667,27.23333,28.52857,36.26,34.93,73,3.833333,22.6,19.79,2.863333,21.6,24.29,22,1,114,1.636843,17.78596,1.452941,3.869775,1.481298,1.119281,6.407498,0.8426321
"14866",0,759.1,36.29,38.16333,34.4,31.89,51.63333,27.69333,28.79,36.95667,35.23,74.5,3.55,22.6,19.76,2.656667,21.6,24.29,22,1,114,1.636843,17.78596,1.303589,3.869775,1.480987,1.119281,6.407498,0.8426321
"14867",0,759.1,36.2,38.16333,34.5,31.89,51.36,30.09333,28.95286,37.56333,35.36333,76,3.266667,22.5,19.7,2.59,21.6,24.29,22,1,114,1.636843,17.78596,1.142177,3.869775,1.480987,1.119281,6.404132,0.8426321
"14868",0,759.1,36.12667,38.23,34.5,31.9725,51.13333,30.56667,29.12,38.26667,35.53,77.5,2.983333,22.5,19.6,2.463333,21.6,24.29,22,1,114,1.616298,17.78596,0.9660174,3.869775,1.481298,1.119281,6.403291,0.8425853
"14869",0,759.1,36,38.3725,34.59,31.96857,50.86,31.13,29.25429,38.52667,35.695,79,2.7,22.5,19.525,2.26,21.6,24.16333,23,1,114,1.636843,17.78596,0.7713253,3.869775,1.480597,1.119281,6.402689,0.8424913
"14870",0,759.1,35.93333,38.46667,34.59,31.89,50.63333,31.72333,29.474,38.96333,35.86333,79.83333,2.583333,22.5,19.5,2.2,21.6,24.1,23,1,114,1.636843,17.78596,0.7713253,3.892637,1.480987,1.119281,6.390651,0.8424913
"14871",0,759.1,35.86333,38.5,34.7,31.98429,50.43333,32.73,29.92857,39.29667,36.12667,80.66667,2.466667,22.46333,19.39,2.163333,21.6,24.1,23,1,114,1.636843,17.78596,0.7713253,3.915471,1.480675,1.119281,6.390651,0.8424913
"14872",0,759.1,35.73,38.5,34.76,32,50.19333,32.45667,30.316,39.69333,36.26,81.5,2.35,22.39,19.32333,2.03,21.6,24,23,1,114,1.636843,17.78596,0.7713253,3.938278,1.481298,1.119281,6.390651,0.842444
"14873",0,759.1,35.7,38.5,34.82667,32.02571,50,31.63333,30.6,40.1,36.53,82.33333,2.233333,22.39,19.29,1.596667,21.6,24,23,1,114,1.636843,17.78596,0.7713253,3.961059,1.481298,1.118971,6.390651,0.842444
"14874",0,759.1,35.59,38.5,34.9,32.09,49.86333,31.76,30.66,40.39,36.66333,83.16667,2.116667,22.35667,19.23,1.196667,21.66,23.89,23,1,114,1.636843,17.78596,0.7713253,3.983812,1.481298,1.118971,6.390651,0.842349
"14875",0,759.1,35.53,38.5,34.79,32.09,49.65667,32.86667,30.88286,40.72333,36.82667,84,2,22.29,19.2,0.8666667,21.6,23.89,0,1,115,1.636843,17.78596,0.7713253,4.006539,1.480987,1.118856,6.390651,0.842349
"14876",0,759.1,35.5,38.56,34.79,32.09,49.5,33.53333,31.098,41.03,37.02667,83.83333,2.033333,22.29,19.13333,0.6666667,21.6,23.85667,0,1,115,1.616298,17.78596,0.7713253,4.017893,1.480362,1.118627,6.390651,0.842349
"14877",0,759.1,35.5,38.56,34.7,32.09,49.43333,34.46333,31.44,41.09,37.12667,83.66667,2.066667,22.29,19.06667,0.5333333,21.64286,23.79,0,1,115,1.616298,17.78596,0.7713253,4.02924,1.481298,1.118627,6.385347,0.842349
"14878",0,759.1,35.32667,38.5,34.7,32.09,49.29,35.195,31.6625,41.43333,37.26,83.5,2.1,22.2,19,0.325,21.6625,23.79,0,1,115,1.636843,17.78596,0.7713253,4.040581,1.481298,1.118627,6.372069,0.842349
"14879",0,759.1,35.32667,38.53,34.66333,32.09,49.23,36.06333,31.7,41.5,37.43333,83.33333,2.133333,22.2,18.96333,0.3,21.7,23.79,0,1,115,1.636843,17.78596,0.7713253,4.051915,1.480362,1.118522,6.372069,0.842349
"14880",0,759.1,35.29,38.53,34.59,32.112,49.09,38.23333,31.6,41.63333,37.56,83.16667,2.166667,22.2,18.89,0.6,21.65714,23.7,0,1,115,1.616298,17.78596,0.7713253,4.063243,1.480362,1.118311,6.379508,0.8422438
"14881",0,759.1,35.29,38.59,34.66333,32.2,49.03,39.56667,31.62,42.02667,37.73,83,2.2,22.2,18.85667,1,21.66,23.7,1,1,115,1.636843,17.78596,0.7713253,4.074564,1.480675,1.118311,6.372069,0.8422438
"14882",0,759.0667,35.2,38.59,34.66333,32.2,48.845,39.69333,31.72571,42.39,37.86333,83.66667,2.15,22.16667,18.79,1.23,21.62857,23.7,1,1,115,1.636843,17.78596,0.8712837,4.108488,1.481298,1.118311,6.372069,0.8421909
"14883",0,759.0333,35.2,38.7,34.7,32.2,48.76,39.9,31.934,42.59,37.93333,84.33333,2.1,22.1,18.79,1.29,21.64,23.7,1,1,115,1.636843,17.78596,0.9660174,4.142356,1.480675,1.118311,6.372069,0.8421909
"14884",0,759,35.2,38.7,34.7,32.156,48.62667,39.36,32.01286,42.5,38,85,2.05,22.1,18.73,1.2,21.64286,23.6,1,1,115,1.636843,17.78596,1.056145,4.176166,1.480675,1.118311,6.365298,0.8421909
"14885",0,758.9667,35.2,38.79,34.62667,32.2,48.52667,40.02667,32.174,42.53,38.12667,85.66667,2,22.1,18.7,1.133333,21.66,23.6,1,1,115,1.636843,17.78596,1.142177,4.20992,1.480675,1.118121,6.372069,0.8421426
"14886",0,758.9333,35.16333,38.79,34.65667,32.156,48.46667,40.96333,32.32143,42.66333,38.2,86.33333,1.95,22.06667,18.7,1.166667,21.7,23.6,1,1,115,1.54656,17.78596,1.224539,4.243618,1.480675,1.118121,6.355129,0.8421426
"14887",0,758.9,35.09,38.82667,34.73,32.22286,48.29,41.69667,32.44,42.86333,38.29,87,1.9,22,18.6,1.226667,21.7,23.5,2,1,115,1.588207,17.78596,1.303589,4.27726,1.480362,1.118121,6.362394,0.8420455
"14888",0,758.8833,35.09,38.9,34.59,32.236,48.29,43.65667,32.51286,42.86333,38.36333,87,1.916667,22,18.575,1.663333,21.65714,23.5,2,1,115,1.54656,17.78596,1.224539,4.299658,1.480362,1.118025,6.36191,0.8420455
"14889",0,758.8667,35.16333,38.96667,34.59,32.2,48.16333,43.39667,32.59,42.82667,38.5,87,1.933333,22,18.5,1.663333,21.68,23.5,2,1,115,1.54656,17.78596,1.142177,4.322032,1.480362,1.118025,6.355129,0.8420455
"14890",0,758.85,35.12667,39,34.59,32.29,48.09,43.16667,32.56429,42.82667,38.62667,87,1.95,21.89,18.5,1.463333,21.6,23.5,2,1,115,1.636843,17.78596,1.056145,4.344381,1.480675,1.117705,6.355129,0.8420455
"14891",0,758.8333,35.2,39,34.59,32.29,48.06,44.63333,32.5,42.7,38.76,87,1.966667,21.89,18.5,1.463333,21.64,23.5,2,1,115,1.652689,17.78596,0.9660174,4.366707,1.480675,1.117705,6.355129,0.8420455
"14892",0,758.8167,35.2,39.06,34.7,32.356,48,45.92667,32.51,42.56667,38.79,87,1.983333,21.89,18.46333,1.663333,21.65714,23.42667,2,1,115,1.652689,17.78596,0.8712837,4.389009,1.480362,1.117705,6.355129,0.8420455
"14893",0,758.8,35.2,39,34.76,32.4,47.96667,46.2,32.594,42.46667,38.86333,87,2,21.89,18.39,1.79,21.62,23.39,3,1,115,1.616298,17.78596,0.7713253,4.411287,1.480362,1.117705,6.355129,0.8420455
"14894",0,758.75,35.12667,39,34.79,32.4,47.9,45.645,32.75143,42.46667,38.9,87.83333,2,21.82333,18.39,1.695,21.62857,23.39,3,1,115,1.652689,17.78596,0.7713253,4.489077,1.480362,1.117812,6.339844,0.8419576
"14895",0,758.7,35.2,39,34.79,32.4,47.79,45.99333,32.856,42.46667,38.9,88.66667,2,21.79,18.39,1.5,21.66,23.39,3,1,115,1.616298,17.78596,0.7713253,4.566584,1.480362,1.118025,6.339844,0.8419134
"14896",0,758.65,35.2,39,34.79,32.4,47.73,46.86,32.88429,42.26667,39.03,89.5,2,21.79,18.39,1.5,21.6,23.39,3,1,115,1.616298,17.78596,0.7713253,4.643816,1.480362,1.118025,6.339844,0.8419134
"14897",0,758.6,35.2,39.06,34.86333,32.4,47.7,47.59667,32.96,42.06,39.09,90.33333,2,21.79,18.32333,1.533333,21.6,23.39,3,1,115,1.636843,17.78596,0.7713253,4.720777,1.480362,1.118025,6.339844,0.8419134
"14898",0,758.55,35.2,39.09,35.03,32.47143,47.62667,47.93,33.02571,41.93333,39.09,91.16667,2,21.79,18.35667,1.6,21.6,23.39,3,1,115,1.616298,17.78596,0.7713253,4.797472,1.480362,1.118311,6.339844,0.8419134
"14899",0,758.5,35.29,39.09,35.09,32.5,47.59,48.33,33.054,41.66333,39.16333,92,2,21.76,18.29,1.633333,21.6,23.39,4,1,115,1.636843,17.78596,0.7713253,4.873907,1.480362,1.118311,6.339844,0.8419134
"14900",0,758.4667,35.29,39.09,35.09,32.44286,47.53,48.79667,33.07714,41.53,39.2,92,2.033333,21.7,18.29,1.76,21.6,23.32333,4,1,115,1.616298,17.78596,0.6653798,4.895699,1.480362,1.118311,6.330121,0.8419134
"14901",0,758.4333,35.29,39.16333,35.16333,32.46,47.5,49.53,33.09,41.4,39.33333,92,2.066667,21.7,18.29,1.933333,21.6,23.29,4,1,115,1.636843,17.78596,0.5524909,4.91747,1.480362,1.118311,6.333039,0.8419134
"14902",0,758.4,35.36333,39.23,35.2,32.52571,47.37,49.93,33.09,41.32667,39.43333,92,2.1,21.7,18.29,2.06,21.6,23.29,4,1,115,1.652689,17.78596,0.4314343,4.93922,1.480362,1.118311,6.339844,0.8418395
"14903",0,758.3667,35.4,39.29,35.295,32.5,47.32667,49.96333,33.09,41.06,39.56,92,2.133333,21.7,18.29,2.126667,21.6,23.2,4,1,115,1.616298,17.78596,0.3006023,4.96095,1.480362,1.118548,6.322819,0.8419134
"14904",0,758.3333,35.4,39.29,35.4,32.5,47.26,50.09,33.09,41.045,39.59,92,2.166667,21.7,18.26,2.2,21.6,23.2,4,1,115,1.652689,17.78596,0.1578168,4.982659,1.480362,1.118627,6.322819,0.8419134
"14905",0,758.3,35.32667,39.23,35.4,32.5,47.12667,50.09,33.23571,41,39.59,92,2.2,21.6,18.2,2.2,21.6,23.2,5,1,115,1.616298,17.78596,9.999965e-06,5.004348,1.480362,1.118627,6.322819,0.8418148
"14906",0,758.2667,35.4,39.245,35.4,32.5,47.09,50.22333,33.356,41,39.59,92,2.333333,21.6,18.2,2.26,21.6,23.2,5,1,115,1.616298,16.81404,0.1578168,5.090904,1.480362,1.118627,6.322819,0.8417652
"14907",0,758.2333,35.4,39.29,35.5,32.5,47.03,50.23,33.42857,40.93333,39.59,92,2.466667,21.6,18.2,2.29,21.6,23.13333,5,1,115,1.616298,15.82014,0.3006023,5.177144,1.480362,1.118627,6.322819,0.8417652
"14908",0,758.2,35.4,39.23,35.5,32.572,46.96667,50.43,33.5,40.9,39.59,92,2.6,21.6,18.2,2.363333,21.6,23.1,5,1,115,1.636843,14.8019,0.4314343,5.263074,1.480362,1.118627,6.322819,0.8417652
"14909",0,758.1667,35.4,39.29,35.59,32.5675,46.9,50.7,33.56429,40.9,39.59,92,2.733333,21.5,18.2,2.53,21.6,23.1,5,1,115,1.616298,13.75642,0.5524909,5.348701,1.480362,1.118627,6.316422,0.8417652
"14910",0,758.1333,35.4,39.29,35.66333,32.59,46.86333,50.645,33.536,40.79,39.59,92,2.866667,21.5,18.2,2.6725,21.6,23.1,5,1,115,1.636843,12.68018,0.6653798,5.434031,1.480362,1.118627,6.322819,0.8417652
"14911",0,758.1,35.5,39.29,35.62667,32.65286,46.79,50.76,33.56429,40.73,39.59,92,3,21.5,18.2,2.76,21.6,23.03333,6,2,115,1.636843,11.56871,0.7713253,5.519069,1.480362,1.118627,6.320383,0.8417652
